SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1397,2024-11-12,Marcus Valenzuela,ymyers@example.org,Widget B,2,30.12,2.41,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1398,2024-12-08,Taylor Estrada,kevinwhite@example.net,Widget B,3,89.83,7.19,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1399,2024-07-08,Todd Harmon,lramirez@example.net,Widget A,2,86.04,6.88,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1400,2024-06-25,Natalie Jones,teresa12@example.net,Gadget Y,5,78.98,6.32,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1401,2024-08-13,Scott Williams,debra81@example.net,Widget B,0,64.96,5.2,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1402,2025-04-11,Jeremy Johnson,jason17@example.com,Gadget X,0,48.47,3.88,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1403,2024-08-01,Hayden Morton,katrina28@example.net,Gadget Y,1,23.54,1.88,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1404,2025-02-12,Kathryn Johnson,christopher80@example.com,Gadget X,20,14.78,1.18,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1405,2024-12-25,Brian Burton,nicholasturner@example.net,Widget A,1,44.86,3.59,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1406,2024-09-01,Carl Bell,masoncharlotte@example.org,Widget B,10,64.95,5.2,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1407,2024-12-30,Michael Chan,,Widget C,5,40.45,3.24,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1408,2024-05-26,Raymond Flores,elizabeth21@example.com,Widget B,1,43.26,3.46,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1409,2024-11-13,Dawn Bailey,russell90@example.net,Gadget X,5,47.97,3.84,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1410,2025-03-14,Cody Thompson,michael03@example.com,Gadget Y,5,51.49,4.12,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1411,2025-01-24,Paul Martinez,margaretsullivan@example.net,Widget A,10,28.68,2.29,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1412,2025-05-04,James Collins,matthewjenkins@example.org,Gadget Y,1,96.96,7.76,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1413,2024-05-29,Christina Young,smithscott@example.com,Gadget X,20,52.61,4.21,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1414,2025-04-08,Cynthia Obrien,dbaldwin@example.net,Widget B,3,77.61,6.21,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1415,2024-09-14,Curtis White,shawn81@example.net,Widget B,3,24.04,,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1416,2025-03-24,Ann Cunningham,debra64@example.com,Gadget Y,0,34.07,2.73,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1417,2024-07-10,Michael Paul,,Gadget X,5,63.03,5.04,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1418,2025-01-09,Paul Ellis,zjones@example.net,Gadget X,1,59.05,4.72,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1419,2024-12-27,Eddie Davis,sawyerscott@example.com,Gadget Y,1,93.38,7.47,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1420,2025-01-01,Jacqueline Johnson,,Widget B,10,96.55,7.72,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1421,2024-09-05,Kyle Torres,pmcbride@example.net,Gadget Y,,45.87,3.67,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1422,2025-01-23,Jeffrey Hunter,victoriaandersen@example.org,Gadget X,0,13.05,1.04,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1423,2025-01-19,Jason Miller,,Gadget X,1,82.95,6.64,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1424,2024-11-29,Curtis White,dfarmer@example.com,Gadget Y,20,34.47,2.76,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1425,2025-03-26,Jeffrey Hunter,william92@example.com,Widget C,0,82.28,6.58,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1426,2024-08-01,Danielle Ward,ryanchase@example.org,Widget C,0,63.39,5.07,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1427,2025-02-10,Kellie Lloyd,samanthahanson@example.net,Widget B,1,83.97,,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1428,2024-10-24,Marcus Valenzuela,longcollin@example.org,Gadget X,3,26.21,2.1,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1429,2024-05-18,Dawn Yates,humphreymichelle@example.org,Gadget X,2,18.67,1.49,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1430,2024-10-11,Michelle Lopez,blakewebster@example.org,Widget C,,63.45,5.08,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1431,2024-11-06,James Clarke,jonesalexandria@example.net,Gadget X,0,61.5,,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1432,2024-12-16,Melissa Davis,pamelahood@example.org,Widget B,3,13.68,1.09,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1433,2024-05-25,Kevin Williams,flemingrobert@example.net,Widget C,1,71.9,5.75,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1434,2024-10-12,Lisa Boyle,stephenberry@example.net,Gadget Y,1,57.9,4.63,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1435,2024-07-05,Jason Day,kingchristopher@example.net,Widget A,2,48.37,3.87,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1436,2024-11-26,Alexis Glass,kwilson@example.net,Widget B,5,28.75,2.3,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1437,2024-05-24,Leslie Doyle,jameslane@example.org,Widget A,2,56.49,4.52,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1438,2024-11-17,Heidi Allen,gillespiescott@example.com,Widget A,2,98.33,7.87,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1439,2025-01-19,Donna Ewing,barkertiffany@example.net,Widget C,5,23.97,1.92,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1440,2024-06-02,Ronald Olsen,benjamin99@example.com,Widget C,3,20.03,1.6,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1441,2024-05-21,Sandra Lopez,imiller@example.net,Gadget X,1,70.19,5.62,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1442,2025-04-19,Jacob Powers,iramirez@example.net,Widget C,1,98.22,7.86,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1443,2024-09-30,Jamie Bradley,brianwright@example.org,Widget A,10,11.49,0.92,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1444,2024-09-12,James Johnson,megan01@example.net,Widget B,20,76.83,6.15,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1445,2025-02-07,Andrea Adams,alvarezmatthew@example.com,Widget B,3,30.97,2.48,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1446,2024-05-29,Amanda Morris,katherine24@example.com,Widget B,2,45.33,3.63,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1447,2024-07-21,Ana Hampton MD,kara74@example.net,Widget A,0,48.79,3.9,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1448,2024-11-16,Amanda Marshall,kristine21@example.org,Gadget Y,5,75.53,6.04,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1449,2025-01-21,James Freeman,vkim@example.com,Gadget X,5,50.35,4.03,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1450,2024-05-24,David Jensen,katherine62@example.net,Widget B,2,15.16,1.21,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1451,2024-08-08,Kimberly Cervantes,joseph06@example.net,Widget B,3,31.69,2.54,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1452,2024-12-02,Scott Williams,schmidtanne@example.org,Widget C,10,76.65,6.13,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1453,2024-10-02,Luis Rowe,melissamurphy@example.org,Gadget Y,3,18.8,1.5,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1454,2024-11-26,Stacy Curry,williamphillips@example.net,Widget B,1,62.48,5.0,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1455,2024-08-27,Donna Ewing,ronaldstewart@example.net,Widget B,2,96.69,7.74,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1456,2024-06-02,Elizabeth Woods,vangdouglas@example.net,Widget C,1,35.91,2.87,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1457,2024-12-02,Kathryn Johnson,lynchjessica@example.com,Gadget X,1,30.63,2.45,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1458,2024-07-12,Kristin Wang,anne21@example.org,Gadget Y,3,58.25,4.66,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1459,2025-02-16,Emily Reed,jjohnson@example.com,Widget B,2,98.95,7.92,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1460,2024-07-19,Roger Madden,mhamilton@example.net,Widget A,2,15.09,1.21,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1461,2025-02-02,Angela Hunt,martinezdonna@example.com,Widget C,20,44.68,3.57,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1462,2024-07-28,Mark Evans,nwilliams@example.com,Gadget X,3,33.44,2.68,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1463,2025-03-23,Lisa Davis,zsolis@example.com,Gadget X,5,64.49,5.16,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1464,2024-12-03,Amy Mcdonald,emay@example.org,Widget C,,53.89,4.31,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1465,2024-08-26,Joseph Solis,thomasjames@example.org,Widget C,5,17.42,1.39,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1466,2025-01-22,Lindsay Adkins,hmeyer@example.com,Widget A,0,23.57,1.89,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1467,2024-07-14,Stacy Curry,fernandezbenjamin@example.net,Widget B,20,28.09,2.25,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1468,2024-09-25,Amanda Morris,jlawrence@example.net,Widget B,1,36.42,2.91,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1469,2025-03-02,Elizabeth Williams,robertduncan@example.com,Widget C,20,46.38,3.71,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1470,2025-03-21,Gabrielle Burton,lisatucker@example.net,Widget A,3,52.66,4.21,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1471,2024-07-03,Carrie Adams,kcook@example.com,Widget B,,96.35,7.71,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1472,2024-11-28,Jordan Elliott,darrell55@example.org,Widget A,10,18.87,1.51,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1473,2024-07-06,Lori White,whitedaniel@example.org,Gadget X,3,66.09,5.29,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1474,2024-11-04,Tina Miles,darleneevans@example.net,Widget A,1,37.86,3.03,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1475,2025-01-11,Gloria Harris,ddixon@example.net,Widget A,20,56.17,4.49,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1476,2024-12-27,Victoria Tran,dominguezadriana@example.net,Widget A,3,94.36,7.55,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1477,2024-08-21,Danielle Hoffman,lisa74@example.org,Widget C,2,53.93,4.31,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1478,2024-11-12,Lauren Payne,sara63@example.com,Widget C,2,83.46,6.68,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1479,2024-07-05,Amy Green,thomas06@example.com,Widget B,20,73.7,5.9,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1480,2024-10-21,Andrea Adams,,Widget A,1,40.23,3.22,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1481,2025-01-12,Tammy Stewart,ashleydavis@example.com,Widget C,1,99.7,7.98,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1482,2024-09-14,Randy Velez,tiffanygallagher@example.org,Widget B,20,80.89,6.47,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1483,2025-01-20,Sarah Garrison,valdezandrew@example.org,Widget C,10,11.5,0.92,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1484,2024-09-07,Darrell Fuller,xwolf@example.com,Gadget X,20,31.04,2.48,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1485,2024-08-02,Kathleen Duke,sophia71@example.com,Gadget X,10,49.87,3.99,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1486,2024-08-06,Travis Hebert,mirandarichard@example.org,Widget A,1,82.31,6.58,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1487,2025-01-05,Reginald Lopez PhD,moorebenjamin@example.net,Widget C,20,10.56,0.84,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1488,2024-12-11,Bradley Nguyen,parksolivia@example.com,Widget C,1,45.99,3.68,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1489,2025-03-24,Brittany Miller,alexandrarodriguez@example.com,Widget A,2,39.58,3.17,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1490,2024-12-22,Amy Green,yjackson@example.net,Widget A,5,72.81,5.82,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1491,2025-01-02,Denise Lopez,ruizrose@example.org,Widget B,5,40.54,3.24,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1492,2025-04-28,Joseph Suarez,,Gadget X,3,94.51,7.56,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1493,2024-10-27,Elizabeth Buck,cardenasjoshua@example.org,Widget B,3,63.85,5.11,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1494,2025-04-01,Kimberly Saunders,jake79@example.org,Widget A,5,32.97,2.64,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1495,2025-03-18,Melissa Davis,hillcarmen@example.net,Widget A,2,97.37,7.79,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1496,2024-10-27,Stacey Taylor,billclements@example.com,Gadget Y,1,89.5,7.16,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1497,2024-05-19,Lauren Payne,,Widget B,10,63.71,5.1,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1498,2024-07-06,Joshua Mendez,qkerr@example.net,Gadget Y,3,76.16,6.09,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1499,2025-03-31,Leon Doyle,kevin03@example.org,Widget A,1,27.83,2.23,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1500,2024-11-19,Melinda Brown,mcgeewilliam@example.com,Gadget Y,10,23.29,1.86,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1501,2025-01-28,Eric Gilmore,nataliegarcia@example.org,Widget A,,56.47,4.52,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1502,2025-03-10,Tara Carter,kevin23@example.net,Widget C,10,29.47,2.36,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1503,2025-05-03,Paul Martinez,samantha14@example.com,Gadget Y,0,51.14,4.09,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1504,2024-06-14,Stacy Curry,vking@example.com,Widget B,1,71.89,5.75,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1505,2024-07-25,Ronald Ellis,kevin07@example.org,Gadget X,0,97.68,7.81,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1506,2024-07-02,Heather Weber,whitemary@example.com,Widget C,,21.76,1.74,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1507,2025-05-17,Russell Becker,maryfigueroa@example.com,Gadget X,10,69.47,5.56,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1508,2024-11-08,James Freeman,morrispatrick@example.com,Widget C,0,62.36,4.99,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1509,2024-08-22,Dana Gates,moralesdonna@example.com,Gadget X,20,21.62,1.73,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1510,2024-10-30,Kimberly Armstrong,leahlarson@example.net,Gadget X,3,21.11,1.69,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1511,2025-01-11,Eddie Davis,aaronhouse@example.org,Widget B,3,83.95,6.72,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1512,2025-05-10,Karen Sweeney,monicaanderson@example.net,Gadget Y,10,99.29,7.94,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1513,2024-06-13,Kimberly Armstrong,isutton@example.net,Gadget Y,10,70.37,5.63,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1514,2025-05-04,Heidi Allen,wsanchez@example.com,Widget C,1,12.28,0.98,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1515,2024-11-10,Michael Crawford,jfox@example.org,Widget A,10,32.01,2.56,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1516,2024-10-18,Megan Shepherd,lisamayo@example.org,Gadget Y,2,62.06,4.96,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1517,2025-01-10,Matthew Gomez,villadaniel@example.net,Widget C,20,75.36,6.03,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1518,2024-07-16,Darrell Fuller,jacobhess@example.com,Widget C,5,68.85,,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1519,2024-12-12,Debra Collins,sgray@example.net,Widget A,2,98.0,7.84,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1520,2025-05-03,Megan Shepherd,alexanderstephen@example.net,Widget C,20,13.72,1.1,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1521,2024-07-31,Michael Paul,nicolas64@example.net,Widget C,3,37.8,3.02,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1522,2024-07-27,Darlene Murphy,lance39@example.net,Widget A,2,15.66,1.25,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1523,2024-11-17,Miguel Martinez,eric30@example.net,Widget B,3,61.19,4.9,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1524,2025-04-24,Jeremy Herrera,michael18@example.net,Widget B,3,76.08,6.09,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1525,2025-04-14,Brianna Nelson,william15@example.org,Widget C,10,99.88,7.99,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1526,2024-07-29,Carolyn Thompson,bdavis@example.net,Gadget X,3,32.64,2.61,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1527,2025-04-08,Edward Thomas,omcconnell@example.org,Gadget X,5,58.2,4.66,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1528,2024-05-24,George Morris,wrighttracy@example.org,Widget C,0,60.68,4.85,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1529,2025-01-18,Andrew Baldwin,stephenbruce@example.net,Gadget Y,20,50.83,4.07,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1530,2024-07-18,Vincent Hernandez,wwatson@example.com,Widget C,10,53.65,4.29,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1531,2024-09-01,Sarah Oliver,steven42@example.org,Widget A,1,75.93,6.07,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1532,2025-02-06,Justin Mejia MD,pnash@example.net,Widget C,1,99.34,7.95,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1533,2024-08-29,Debra Collins,billybaldwin@example.net,Gadget X,3,79.99,6.4,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1534,2024-05-25,Sarah Armstrong,okelley@example.org,Gadget Y,20,21.19,,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1535,2024-05-18,Carl Bell,mfranklin@example.net,Gadget Y,10,76.24,6.1,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1536,2025-03-26,Anita Jones,nancygarcia@example.com,Gadget Y,0,73.8,5.9,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1537,2024-12-21,Maria Strickland,jennifer88@example.com,Gadget Y,3,59.19,4.74,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1538,2024-11-04,Victoria Tran,nfoster@example.net,Widget B,0,21.79,1.74,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1539,2024-06-30,Jessica Boyer,daylori@example.net,Widget C,5,64.16,5.13,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1540,2024-07-10,Joseph Sawyer,brownbrandy@example.net,Gadget X,3,30.32,2.43,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1541,2025-04-05,Todd Harmon,arthur68@example.net,Widget A,10,28.72,2.3,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1542,2024-07-14,Brady Miller,nicholaszhang@example.com,Widget A,2,72.56,5.8,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1543,2025-02-15,Christopher Lester,timothyhoffman@example.net,Widget B,1,50.01,4.0,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1544,2024-07-30,Frank Hartman,stephanie95@example.org,Widget A,10,38.3,3.06,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1545,2024-06-22,Robert Rojas,lmcneil@example.net,Widget B,2,46.51,3.72,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1546,2025-05-11,Anthony Hernandez,hernandezmichael@example.org,Widget C,3,76.62,6.13,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1547,2025-01-11,Stacy Curry,salazarphillip@example.com,Gadget Y,3,85.55,6.84,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1548,2025-05-05,Danielle Roberts,bradleywallace@example.net,Widget A,10,16.63,,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1549,2024-10-23,Justin Mejia MD,desiree11@example.com,Widget B,3,83.74,6.7,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1550,2025-04-07,Mark Mckinney,nicholasbrown@example.com,Gadget Y,20,22.33,,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1551,2025-02-16,John Woods,davidwilson@example.net,Widget A,10,35.41,2.83,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1552,2025-04-28,Brian Edwards,,Widget A,3,71.4,5.71,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1553,2024-09-21,Lauren Payne,ysantiago@example.org,Gadget Y,0,60.7,4.86,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1554,2024-11-04,Danny Morales,rhaynes@example.com,Widget B,,44.19,3.54,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1555,2025-04-01,Leslie Arellano,trujillokelly@example.com,Widget C,3,82.16,6.57,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1556,2024-06-07,James Collins,stephen38@example.net,Widget B,1,53.42,4.27,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1557,2024-12-06,Jonathan Merritt,martinezsusan@example.com,Widget B,20,60.65,4.85,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1558,2024-10-12,Benjamin Prince,jennyherrera@example.com,Gadget X,20,93.27,7.46,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1559,2024-07-12,Alicia Sloan,stephanie53@example.net,Widget B,3,19.54,1.56,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1560,2024-07-03,Ryan Hughes,ryanmiller@example.net,Widget C,,81.92,,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1561,2024-12-06,Tyler Jones,matthewsamy@example.org,Gadget Y,,76.33,6.11,"{""color"": ""green"", ""warranty"": ""3 years""}"
